omega_b H0 logA omega_cdm n_s z_reio A_planck A_act P_act Tcal Ecal m_ncdm
2.243417711225401123e-02 6.806854460480394664e+01 3.035994628393757555e+00 1.186052699644252889e-01 9.712622583716189473e-01 7.279210663657332603e+00 1.000706647724375564e+00 9.990081868575851898e-01 1.003817352602628166e+00 9.951312426898384356e-01 1.001164191087021926e+00 3.556227234753042699e-02
2.258165849890980681e-02 6.858168202703564020e+01 3.044925224682865306e+00 1.184777578786977287e-01 9.737816583916276691e-01 7.947106939900663747e+00 9.993170932487841496e-01 9.992405971419717758e-01 1.001587149191211834e+00 9.965985466223586942e-01 9.945310652063710233e-01 9.233946778593278212e-03
2.254304109355664831e-02 6.841979236231333061e+01 3.048123729207821597e+00 1.185867669141418279e-01 9.676218210177247592e-01 7.519826129596716591e+00 1.003608760843328174e+00 1.001828735650111435e+00 1.002173241483159671e+00 1.001299839291909022e+00 1.002043249296045380e+00 1.416363505579396054e-02
2.253900479749689628e-02 6.850833748875643892e+01 3.050897552648107691e+00 1.184235406299864596e-01 9.738043752763179128e-01 8.148687959242810308e+00 1.001159197148515645e+00 9.996226679802164838e-01 1.009956248742791773e+00 1.002906312891158391e+00 1.001211652275600050e+00 7.261764271054386814e-03
2.266282950873366522e-02 6.837766562726089603e+01 3.050469734032303926e+00 1.190338968489982330e-01 9.716801656966340683e-01 7.815701135178217740e+00 1.003335165372153392e+00 1.000540212397423190e+00 1.003347378213024887e+00 9.979095526289653018e-01 1.006003880658174809e+00 1.050045280628564281e-02
2.251938463803286952e-02 6.829063753786488178e+01 3.047750082473578370e+00 1.192533937277379386e-01 9.717617718439131025e-01 8.117347865313568889e+00 9.980402810418420589e-01 9.982038149851879538e-01 9.997312699918043943e-01 9.995210164558041566e-01 1.008676443187758842e+00 9.817463880447281285e-03
2.252442359502607183e-02 6.843978692491842253e+01 3.089891676742314797e+00 1.184079712468405210e-01 9.750892808529267874e-01 9.924344004322037449e+00 1.001979867447231998e+00 1.002458747206343315e+00 1.000864016946181545e+00 9.977852860378026989e-01 1.003522949953850274e+00 1.663575424540073011e-02
2.251202698677241126e-02 6.927249068255747488e+01 3.075216303317801714e+00 1.168891236980085790e-01 9.788375202977598333e-01 9.440642819667813157e+00 1.000827602874153399e+00 1.002523688595055029e+00 1.001067197093493011e+00 1.002241392220085903e+00 9.999553465712313072e-01 6.754586461497878030e-03
2.255599358982041461e-02 6.850932020259378419e+01 3.036223499425331429e+00 1.186956643708129144e-01 9.670114409529261268e-01 7.286310817132380713e+00 1.000259286582054097e+00 9.988784408858302211e-01 1.002795109205912416e+00 9.985998848095914981e-01 1.002676796364414535e+00 1.415293192420066402e-03
2.238357561866093429e-02 6.782484829353884948e+01 3.050259486225650463e+00 1.189058219582911913e-01 9.701604760244181280e-01 8.168793168865407850e+00 9.995065553876519848e-01 9.974580793355375397e-01 1.003610562005836204e+00 9.971808304557079339e-01 9.986483739284617300e-01 3.582483604388157078e-02
2.225513939779491523e-02 6.789747868695351940e+01 3.024144680804266905e+00 1.192181343585994729e-01 9.702777960235796639e-01 6.741506057146516184e+00 1.001228931285097268e+00 9.973895748948417017e-01 1.004722550068125830e+00 9.974814896262231834e-01 1.004927410703571944e+00 2.160089414668396254e-02
2.248120811739109590e-02 6.811718368523193590e+01 3.054228687792437835e+00 1.189681549223506885e-01 9.721805905311496909e-01 8.343029715923053757e+00 9.995131647390601559e-01 1.000161387191402795e+00 1.000726283998273125e+00 1.000940838245639508e+00 9.966158024241453806e-01 3.406590530046687409e-02
2.250109505008749192e-02 6.834932338157301501e+01 3.057501330761566827e+00 1.186636404001856909e-01 9.676851605041660864e-01 8.509149112132185167e+00 1.000116253459091942e+00 9.978066346898288863e-01 1.001008194397501549e+00 9.995161996262917903e-01 1.003361362085672948e+00 1.347520329896753286e-02
2.242414064717364666e-02 6.816721912431263775e+01 3.037743678815240322e+00 1.190806562288882209e-01 9.710279801266569200e-01 7.280439190780663594e+00 1.003296035618336024e+00 1.002834887747995118e+00 1.002599794902964359e+00 9.999702282501871098e-01 1.002958851864392820e+00 9.572101921323962828e-03
2.244990811363610853e-02 6.856218661413677751e+01 3.045168699519723354e+00 1.185730231853663608e-01 9.724984477978361186e-01 7.727361464137633362e+00 1.001622895250010803e+00 1.000544740668660726e+00 1.004434112168271831e+00 1.003423060506503095e+00 9.990664683857536366e-01 1.788392784914204356e-03
2.255538709858960489e-02 6.846600918985897977e+01 3.048948336667518522e+00 1.189090735953051703e-01 9.730809399972040197e-01 7.878456213454495760e+00 1.002184378793006037e+00 9.998889962589726510e-01 1.000450292253482809e+00 9.970719800572261926e-01 1.001220570482383110e+00 1.439287215259248132e-02
2.259452821279943693e-02 6.871704216710526225e+01 3.034713140368450635e+00 1.179636897778763710e-01 9.729978374497754157e-01 7.351450942462035343e+00 9.997717954912316296e-01 9.993898637085939507e-01 1.002958789919464744e+00 9.986402447419930883e-01 1.002810338604069651e+00 1.133815752252805183e-02
2.249764281485610445e-02 6.850014146952965177e+01 3.059660993144526220e+00 1.181506204982547686e-01 9.738105018455506245e-01 8.730200827718546108e+00 9.986102600407981145e-01 9.982195798512930596e-01 1.000806284730825890e+00 9.986480747008300574e-01 1.004178941142488402e+00 3.361447475327208889e-02
2.249479998155058322e-02 6.771909911127170290e+01 3.051678831094288835e+00 1.189338293287779819e-01 9.693985793544309670e-01 7.835018994355253064e+00 1.003965052537180602e+00 1.003920596768210549e+00 1.004202622977602655e+00 9.995820677651938713e-01 1.005253635029853765e+00 6.559671207466610809e-02
2.237093823734960171e-02 6.809380688427837924e+01 3.050771740669578680e+00 1.195028223400013273e-01 9.665678859896894570e-01 8.085905447588970674e+00 1.001587797663967105e+00 9.986085022221770080e-01 1.007190494027642824e+00 9.957742384657600754e-01 9.985757068461628139e-01 3.245100297225546153e-03
2.247865651816482666e-02 6.855358146483179382e+01 3.075550707363146952e+00 1.184119286383917974e-01 9.717077363473294316e-01 9.232937893542191077e+00 1.000479245628582037e+00 9.992978874826168312e-01 9.960333760622687160e-01 1.000886485959244787e+00 1.003876441157349086e+00 5.326624032422553646e-03
2.250242501620428742e-02 6.821233363791169779e+01 3.071273738094576711e+00 1.190407170959433270e-01 9.696631498998011800e-01 9.038527907000329265e+00 1.000705244800624394e+00 9.982948325544376278e-01 1.007104501769217064e+00 9.940828512346773227e-01 1.000327798858291706e+00 1.646716892083261233e-02
2.250674978199237314e-02 6.835072407368589609e+01 3.042982170968199007e+00 1.180193549172936091e-01 9.729035242576565823e-01 7.863305282683599629e+00 9.994526883767289593e-01 1.000614918390377861e+00 1.004332586228632529e+00 9.989307268981058030e-01 9.950659935119048338e-01 5.221890231531720744e-02
2.235266510221794664e-02 6.805080186058749803e+01 3.051688777424351962e+00 1.184426329191208688e-01 9.728480547323054006e-01 8.045491602071518145e+00 1.001534586555048678e+00 9.996188896997953988e-01 1.002309480872126013e+00 9.998097880649240432e-01 1.009416720188870409e+00 2.784601222046842461e-02
2.248732191708403827e-02 6.826111606993545422e+01 3.042258301415518229e+00 1.186340491950826082e-01 9.675136154349366358e-01 7.534932003582037296e+00 1.001413759823329253e+00 1.001473773357604236e+00 1.004782920426235071e+00 1.000463735196035264e+00 1.005659056693208653e+00 2.400406938527685843e-02
2.247211960906245198e-02 6.840264694416970315e+01 3.067590107814392564e+00 1.183459923099053346e-01 9.750604614788753732e-01 9.237630309898140268e+00 9.997475168820846303e-01 9.974074910999458643e-01 1.001564146570411484e+00 9.947524798344326014e-01 9.950911893301668254e-01 1.683675458830572250e-02
2.246754267284110582e-02 6.849905494686647955e+01 3.061746743342368848e+00 1.184140129327599239e-01 9.728585494257463440e-01 8.737376550927788088e+00 1.001110182077300292e+00 1.000076940595506336e+00 9.996697927466846600e-01 9.948820583160408182e-01 1.001434717730093071e+00 7.440755551317230869e-03
2.244901059322667453e-02 6.830651496478830609e+01 3.056762075446220361e+00 1.191417068695176940e-01 9.680999120848663431e-01 8.169350261651629808e+00 1.000682290175588074e+00 1.000449668626421929e+00 1.002109185943525382e+00 1.001142312843847249e+00 1.008287181755376904e+00 5.119849321216352446e-04
2.257155556861157458e-02 6.877042959275969736e+01 3.041515127958391407e+00 1.179054134717911345e-01 9.696601779921660835e-01 7.837293751064265734e+00 9.982011532117042174e-01 9.997746311002446706e-01 1.004724209610635466e+00 9.914399515965542919e-01 1.002196952898676718e+00 1.027106199107760340e-02
2.240836940839610950e-02 6.836776716286347266e+01 3.060478180077022436e+00 1.184125309216800120e-01 9.732869265333001785e-01 8.702058190780931568e+00 1.000115815185975698e+00 9.981858228343618578e-01 1.006425622385576535e+00 9.985359276986557342e-01 9.983545316409183634e-01 2.052741115844094327e-02
2.237737593534703737e-02 6.845470262201152423e+01 3.067349285543901516e+00 1.182827655393302174e-01 9.725541004948770052e-01 8.863677154965460048e+00 1.001611445431545677e+00 9.986835129806368450e-01 1.007290390093918520e+00 1.002781619235942889e+00 9.997262431115271353e-01 1.229027850336065347e-02
2.254684585842370997e-02 6.862181600275013693e+01 3.062960500084015436e+00 1.183290114704009383e-01 9.719883912690662209e-01 8.406884726228097904e+00 1.003406136125712056e+00 1.002945672226626117e+00 1.001835368118151770e+00 1.000309614698215110e+00 1.003877821991524533e+00 7.441000208187449616e-03
2.250257305349163961e-02 6.872908051290178832e+01 3.051738850208118414e+00 1.178399624960505682e-01 9.698785758172562277e-01 8.159686810835014015e+00 1.001073072021887889e+00 9.995706121451802817e-01 1.004479108387695163e+00 9.960920814264042633e-01 9.996785341822642668e-01 1.206226089491081906e-02
2.238067131696697479e-02 6.783432795504094770e+01 3.050693347301000280e+00 1.192295426738653047e-01 9.710398430400843939e-01 8.260455789339612664e+00 9.999337484432796463e-01 9.979216366707787111e-01 1.006490609579633544e+00 9.926679115302533551e-01 9.952505395940618449e-01 2.784857458244871173e-02
2.266654155943197135e-02 6.863685342854164162e+01 3.050357483709750461e+00 1.181026181327130831e-01 9.702849519033263093e-01 8.218502731681674334e+00 9.987128870385602042e-01 9.987199933773309724e-01 1.000531004452462014e+00 9.991235966266228674e-01 1.001995081592005787e+00 2.105162872342622796e-02
2.253907521847891074e-02 6.816645575549033254e+01 3.055268711725735997e+00 1.193171936027347668e-01 9.735046857998839176e-01 8.357156432630915788e+00 1.000409373605638308e+00 9.991754611381482576e-01 1.001747190592520376e+00 1.002795223053434936e+00 9.994600127411269463e-01 1.305768521689926361e-02
2.231428801655195235e-02 6.805798482589786147e+01 3.043051143307647699e+00 1.189758883909309978e-01 9.695840609661344756e-01 7.936027897679318599e+00 9.989629330420708442e-01 9.964664687412549959e-01 1.006250302349987358e+00 9.935989577429705788e-01 1.004220369006273650e+00 1.029338645829128325e-02
2.237666340933197953e-02 6.842113707793211574e+01 3.059465929166499176e+00 1.180687036329295669e-01 9.735946813844732484e-01 8.484128273697205458e+00 1.002387008623549569e+00 1.000444039417945463e+00 1.002876964351948397e+00 9.987272231849335657e-01 1.001134727076737674e+00 2.107002802318705750e-02
2.235922186101862302e-02 6.835692286613954138e+01 3.061407505760818104e+00 1.184821904222564531e-01 9.704442714236528600e-01 8.468112662265598445e+00 1.002049065278962203e+00 9.982035790404750752e-01 1.006874043771639027e+00 9.945406349769410070e-01 9.981135455037053461e-01 2.382712786705022516e-04
2.232412035493859179e-02 6.806365917671512022e+01 3.045250944370548218e+00 1.186162163358208121e-01 9.751193622438080189e-01 8.112608234684419273e+00 9.977988660990393388e-01 9.988033908898398261e-01 1.004573334110813621e+00 9.993870720773800898e-01 1.001582551576051250e+00 4.140693017432308526e-02
2.239161372825206400e-02 6.821820550597483646e+01 3.073110159484130133e+00 1.185247219680683750e-01 9.703242103142156738e-01 8.885059608883942417e+00 1.004243802337416946e+00 1.003778540531202967e+00 1.005687061331431043e+00 1.000164354712027803e+00 1.007592666849240759e+00 4.001322299764334400e-02
2.250305481789487833e-02 6.813644841241736572e+01 3.057529344648090674e+00 1.186389136280207868e-01 9.708268135152529066e-01 8.525508673861081022e+00 9.995310856181653936e-01 1.001608089381375688e+00 1.001991247183884326e+00 9.976312995971409192e-01 1.002517649500889840e+00 5.654985132147272164e-02
2.242764018447022251e-02 6.877296990495695184e+01 3.046530622296057533e+00 1.176200923897077755e-01 9.741052276344367433e-01 8.138112481164512246e+00 9.994946525785350921e-01 9.984074206657935768e-01 1.000738978880034491e+00 9.951900561562059266e-01 1.000421592137721527e+00 4.765869574749941918e-03
2.236584815501331536e-02 6.836579179120897720e+01 3.054661853148249229e+00 1.182213588606594867e-01 9.754424525849123562e-01 8.503630730015448336e+00 9.996495099525722905e-01 9.981926193006613879e-01 1.006412861117801372e+00 9.978575121170428774e-01 1.001456747842803585e+00 1.519561285461587530e-02
2.254495162933377317e-02 6.842366424383888557e+01 3.052053579738701838e+00 1.181620260295093705e-01 9.748912691738188530e-01 8.207029082942359111e+00 1.001983275534333417e+00 1.001043769060622868e+00 1.005460582105899725e+00 9.996295701980877357e-01 9.982178670647764429e-01 3.736328752054686453e-02
2.245039649843367721e-02 6.878587884454991297e+01 3.049029226472473653e+00 1.175387445541143244e-01 9.759464601171624620e-01 8.172233546234782153e+00 1.001848063734897876e+00 1.000696235794549471e+00 1.003841302533201807e+00 9.984563688503755863e-01 1.003504254838470722e+00 7.369427399872440290e-03
2.248438039549828862e-02 6.853925394316122777e+01 3.066366972024312965e+00 1.179357562472920506e-01 9.708868447943922453e-01 8.951582653043068660e+00 9.983213658893557163e-01 9.994812449159738987e-01 1.001886009158088564e+00 9.944759944765668713e-01 1.002348919514451264e+00 2.651981173986233190e-02
2.249965954027288717e-02 6.797618166539758988e+01 3.062410545028110942e+00 1.199891697244520605e-01 9.658406906218575116e-01 8.392947125048014101e+00 1.001708759924437420e+00 1.000275903744955786e+00 1.002349690570383256e+00 9.977135753319066325e-01 9.994630201107997935e-01 3.559956444513458565e-03
2.238533409995630344e-02 6.746272837546955259e+01 3.028321962559766156e+00 1.206558140845136462e-01 9.711371578054642795e-01 6.951530356114631992e+00 9.984522254272346631e-01 9.995361127100089726e-01 1.000980080905394365e+00 9.982072678528097764e-01 1.000497467200543555e+00 2.969086225425052183e-02
2.249700124158629869e-02 6.864516472083349186e+01 3.060418920165839829e+00 1.173591785570027857e-01 9.758312543037401809e-01 8.407639483855145812e+00 1.003262621279099598e+00 1.001135353468249001e+00 1.004992403775974097e+00 1.004031468032405394e+00 1.007579847728477196e+00 3.889469308774658879e-02
2.246930977398802626e-02 6.855756353426377814e+01 3.084713302407041446e+00 1.174320399308386442e-01 9.752462308250888778e-01 9.688412902660058279e+00 1.001823903669142979e+00 1.000978968701976113e+00 1.004120181817166335e+00 9.956381231298104817e-01 1.004690304728652617e+00 4.287315761379521112e-02
2.242412163186561710e-02 6.856269550441984961e+01 3.056493928587590503e+00 1.181650236966238915e-01 9.722561806478958735e-01 8.431927236225968514e+00 1.001213575766766395e+00 9.993156652751540303e-01 1.007291077794154166e+00 1.000303402553054388e+00 9.952896734370494380e-01 1.136144973412268194e-02
2.259289051766759024e-02 6.825675148738021392e+01 3.054986889569667685e+00 1.186111383854877022e-01 9.747118805042942480e-01 8.356967009419049575e+00 9.994183690880670268e-01 9.992458993148303215e-01 1.004944374272865204e+00 9.981560815592743774e-01 9.998321066645973199e-01 3.369265185063361617e-02
2.249875112443851591e-02 6.885922565150252694e+01 3.089514217680382036e+00 1.175740835117957683e-01 9.740771049983832919e-01 1.016430730400916183e+01 9.992104258867123834e-01 9.979651139358561851e-01 1.005271202326167179e+00 1.002340106406278020e+00 1.003441345535159623e+00 1.885405281753714177e-02
2.238628751664045735e-02 6.831366429853265743e+01 3.048676630501624185e+00 1.186650979713651521e-01 9.693650229423175224e-01 8.150351799901841332e+00 9.990263498453979540e-01 9.990159320357311357e-01 1.002394473424522037e+00 9.970396741083812353e-01 1.000842003629469845e+00 4.897514775973132485e-03
2.246987088246771291e-02 6.848032873168486390e+01 3.078083381802509511e+00 1.182695877520097694e-01 9.710857912427366401e-01 9.235505352797417800e+00 1.002896590872441651e+00 1.000974075890047388e+00 1.005867626918702351e+00 1.003134485581713253e+00 9.979386633767525216e-01 1.439885111981892285e-02
2.239231094390708651e-02 6.861480948943763281e+01 3.046308586828168963e+00 1.180868120511978508e-01 9.746194030477359771e-01 8.168952880757647250e+00 9.978224541933760072e-01 9.967586696879219277e-01 1.004341441442742067e+00 9.966940690962526883e-01 9.979430819939921760e-01 9.160635984727192455e-03
2.241425914896266400e-02 6.832115547881707585e+01 3.075360897075867239e+00 1.185511074234346790e-01 9.731330399922570873e-01 9.472883964829772907e+00 9.993182536089617596e-01 9.978875220474348051e-01 1.001548580171232050e+00 9.935985337124287886e-01 1.000806611367958565e+00 1.362550131884175848e-02
2.244345785362832774e-02 6.865984880785134692e+01 3.064994278109030024e+00 1.174340131619642236e-01 9.735599246290399522e-01 8.874242771556724918e+00 1.001976866321155013e+00 9.986310046365481918e-01 1.006035384766262863e+00 9.950414540594404444e-01 1.007470470315836586e+00 2.808095262816185517e-02
2.256000448278152812e-02 6.859464926255736827e+01 3.057827245997314591e+00 1.177445334683519251e-01 9.745192783326983577e-01 8.793358769967344557e+00 9.979068061765612452e-01 9.992020594119677135e-01 1.000123315805533597e+00 1.001094908970407538e+00 9.993068694733959756e-01 3.891214567913512529e-02
2.256299472604891138e-02 6.871349874393537505e+01 3.038813596716815724e+00 1.181080635795211248e-01 9.749395349543021894e-01 7.529599692313359682e+00 1.000504953682944898e+00 1.004110879352929864e+00 1.003778921156670334e+00 9.938386767950058154e-01 9.930455518826637462e-01 1.127993342621003321e-02
2.235925685606703420e-02 6.844903951014462962e+01 3.048925791298017440e+00 1.181167141400564780e-01 9.694614718828384881e-01 8.050979484084860971e+00 1.000184682768850974e+00 9.990057090697961328e-01 1.006228496970516639e+00 9.980226813138708408e-01 1.003480291591606788e+00 1.866882610678583659e-02
2.239254236086688291e-02 6.817284324010435625e+01 3.038800683579735651e+00 1.190043829341942139e-01 9.729992371106743754e-01 7.245831223625003759e+00 1.004850486334403881e+00 1.001173285847526406e+00 9.979485725362636783e-01 9.988377820163096832e-01 1.002876293413785369e+00 2.653085272109857382e-02
2.254508480691634273e-02 6.817976360279689629e+01 3.053252325894820984e+00 1.191640572800080344e-01 9.698406372208560056e-01 8.035101366729488603e+00 1.002671608580287810e+00 1.002150672426644018e+00 9.995642714469892276e-01 9.981921308286128003e-01 1.002999901188529996e+00 3.124820769559608687e-03
2.237866030108452350e-02 6.805669386714730251e+01 3.045297535994586635e+00 1.193510923136112400e-01 9.675289557920642158e-01 7.572887104529528735e+00 1.002359478005609983e+00 9.987290011940430645e-01 1.004967746806521900e+00 9.995435982386118301e-01 1.006922154187769092e+00 1.629657128661382614e-03
2.238587772283630317e-02 6.870680668419444714e+01 3.046379162273650465e+00 1.178011743747156975e-01 9.748540123841089589e-01 8.579317760728610409e+00 9.953683518810777509e-01 9.966386404865910098e-01 9.995428022936024837e-01 9.914514293839764569e-01 9.950693806617634252e-01 1.127916605249392953e-02
2.252520020730183758e-02 6.827809764250424962e+01 3.052844536890173988e+00 1.189489332082561551e-01 9.688094844313304144e-01 8.046760280333842275e+00 1.001608558673188654e+00 9.986405625332976932e-01 1.002127661617820298e+00 9.943262309408371635e-01 1.000157725452145874e+00 1.355934925977173369e-02
2.245167209562987792e-02 6.853309062512742855e+01 3.043760553379160516e+00 1.183222213897379971e-01 9.750410679675725056e-01 7.741376836572027464e+00 1.001197494727596338e+00 1.001774759476958154e+00 9.994213320198661599e-01 9.988568448005981093e-01 1.001709473930692429e+00 8.854354458726062388e-03
2.251592875321629245e-02 6.838878229971003009e+01 3.050371377013342489e+00 1.187655722559414762e-01 9.699137093654633945e-01 7.972241164831553206e+00 1.000913162385134392e+00 1.000692295819576083e+00 1.005919351329767064e+00 9.961389713245225597e-01 9.990356062760188394e-01 1.283952303813191802e-02
2.248393771570199318e-02 6.806537856661080355e+01 3.037589281334021507e+00 1.190964019744565894e-01 9.674418758493520398e-01 7.114840086741871517e+00 1.001170223499986855e+00 1.002334278618077779e+00 1.000869940137128156e+00 9.985286692643001727e-01 9.982287590259605325e-01 5.833304734468515614e-03
2.256530234180197797e-02 6.850193310566359628e+01 3.049740814163997005e+00 1.174946493451184820e-01 9.717139642535810307e-01 8.167860987468468892e+00 1.000023996784171532e+00 1.000553968554091400e+00 1.001020007317958482e+00 9.959237101580881157e-01 1.001572120250092457e+00 5.229508469674679777e-02
2.242373966693235118e-02 6.820324601384345442e+01 3.067875773156583108e+00 1.189179573818363034e-01 9.733315081779407851e-01 9.029344521048038530e+00 1.000003296695864963e+00 9.974952215466952321e-01 1.005201997103947864e+00 9.997576904346938687e-01 9.970241594159964249e-01 1.586064635815260734e-02
2.245202046354879272e-02 6.856395068967569273e+01 3.057301294325858620e+00 1.185656820336429274e-01 9.723668497858908299e-01 8.302175607917771316e+00 1.004050627507502957e+00 1.000800996144415089e+00 1.003443780397355489e+00 9.979949841373918495e-01 1.007902145600719113e+00 7.512034723118696114e-04
2.245204278955398314e-02 6.785470593188573218e+01 3.033130161140032310e+00 1.193501510875807498e-01 9.700910431511207133e-01 7.330029438480314852e+00 9.990071099150306111e-01 9.979536135251999562e-01 1.001104676341058264e+00 9.980817529490141338e-01 1.002895894994027648e+00 3.354746981128753358e-02
2.247387830374942413e-02 6.860258885624725167e+01 3.073661351536105979e+00 1.162194523190395179e-01 9.779938726670637239e-01 9.545893857829213403e+00 1.001122340247887488e+00 9.987322786537408126e-01 1.004424570762472824e+00 9.943026047463207062e-01 1.000253188260775028e+00 7.904715434789559569e-02
2.237418572473679618e-02 6.767799014681577319e+01 3.042677029526932753e+00 1.198985464989099081e-01 9.749636812219186766e-01 7.837967866598948063e+00 9.993352386659432041e-01 9.986142444453074418e-01 1.002672873018048527e+00 9.976749651419192233e-01 1.004884393630732786e+00 1.790822237533374120e-02
2.247409521073266692e-02 6.829009441459010077e+01 3.048468058152171700e+00 1.185002445113759462e-01 9.722166955814798284e-01 7.929875229255266333e+00 1.001903434660490699e+00 9.987597994248764710e-01 1.008567754276016748e+00 9.973629929069978139e-01 9.975731832051766279e-01 2.927067736520482313e-02
2.236855571741776932e-02 6.842669025090728496e+01 3.056295773092108092e+00 1.181218806516489694e-01 9.736415478340967322e-01 8.315818379301880725e+00 1.002339777322445835e+00 1.002439507979876687e+00 1.002303355114916084e+00 9.999996231950368797e-01 1.004885342349253197e+00 2.259888693748831820e-02
2.246960725855378857e-02 6.824227996692124520e+01 3.050927840392260393e+00 1.191561797979528159e-01 9.700816826593335884e-01 8.034499337018194964e+00 9.999450841051737982e-01 9.994223334366516553e-01 1.002630955121464051e+00 9.976228715615501619e-01 1.001992151321488445e+00 1.128125663110788983e-02
2.239070544134144983e-02 6.811834909912518299e+01 3.037735453559847087e+00 1.186998946048543890e-01 9.719214726645175606e-01 8.225971381934650495e+00 9.939618842505368868e-01 9.956031285990901702e-01 1.000121055034594919e+00 9.939379122088641827e-01 9.910926252279251836e-01 1.226711226856654242e-02
2.255862789837926458e-02 6.825033003314142377e+01 3.049534390442266929e+00 1.192220924872150478e-01 9.694893771868406951e-01 8.135136954435328249e+00 9.993960124251697330e-01 9.965027748547473641e-01 1.007162601155382475e+00 9.990484676712781953e-01 9.978339219255130121e-01 1.089516746427589972e-02
2.258841649869109888e-02 6.821954046807860550e+01 3.042454267607627383e+00 1.187255817290297222e-01 9.731679231473555625e-01 7.645937368791614119e+00 9.994203442772008339e-01 9.984224842895680352e-01 1.006195334504982553e+00 9.992569109129082472e-01 1.002111982418992131e+00 3.994025370089374083e-02
2.240647837562643671e-02 6.853908627127837860e+01 3.045609974991756896e+00 1.183332419203096952e-01 9.709866255129097068e-01 7.883341819899030156e+00 1.000021041433692082e+00 9.989940282691709417e-01 1.007967440917601598e+00 1.000292615796868123e+00 1.002278929956375908e+00 7.787164636053883239e-03
2.252649557647294284e-02 6.863957092864295362e+01 3.034914542610741783e+00 1.183594549213230762e-01 9.723190195071008679e-01 7.408813454863390824e+00 9.990138930427692188e-01 9.995736512011190733e-01 1.002793388407588804e+00 9.935852553216576455e-01 9.965224999211647061e-01 1.068416348150273004e-02
2.244100102282465398e-02 6.832127889231597351e+01 3.052871527921233952e+00 1.189346158860019875e-01 9.698082414322294342e-01 8.135075301060709307e+00 1.001811687968948927e+00 9.988359185225468284e-01 1.002511620509475732e+00 1.001847733364130244e+00 9.944900385276377319e-01 8.276659885024507252e-03
2.241978456115248028e-02 6.858187416252694391e+01 3.076104879031489325e+00 1.178250766824353035e-01 9.716926657433971881e-01 9.191879644277609174e+00 1.003272128762915827e+00 9.993489401162045649e-01 1.004140467859891972e+00 1.001081898413182625e+00 1.007345042840914751e+00 1.884619256593146608e-02
2.249933257398862435e-02 6.848314332482637212e+01 3.031618588302786410e+00 1.185355609236673630e-01 9.693346888475260492e-01 7.396543074310580224e+00 9.978667229430119301e-01 9.999005519867953939e-01 1.001631182637977791e+00 9.947543593986920563e-01 9.964774099920755690e-01 1.544575005844693594e-02
2.249392471918102571e-02 6.799784372901351048e+01 3.051882469371746343e+00 1.194780023331476204e-01 9.696809817369774764e-01 7.884421886189016959e+00 1.001978606451643605e+00 1.000913701884359464e+00 1.003163140740624071e+00 1.001923459882573031e+00 1.003235479357908355e+00 1.766126199515927545e-02
2.247560050830324160e-02 6.846271000282848718e+01 3.060217677200955944e+00 1.184287116166241188e-01 9.724315375864481803e-01 8.695150087003987949e+00 9.989865530064234722e-01 9.987809377885121798e-01 1.006567382989686177e+00 9.983867505703259981e-01 9.967171329896828968e-01 1.784315079021147124e-02
2.244892226553716827e-02 6.875917257308240949e+01 3.044375207522876270e+00 1.175262014830467799e-01 9.705632832570815216e-01 7.745884173173966936e+00 1.002847199706786485e+00 1.001861992831591941e+00 1.002918321014790726e+00 1.003100485684261356e+00 1.007509463674062022e+00 1.065249351891362113e-02
2.259274421200022781e-02 6.837741350532593287e+01 3.040668097497322364e+00 1.180793351151483705e-01 9.711283611223900936e-01 7.731667421205601798e+00 9.988355928386455362e-01 9.965046835135219494e-01 1.008257186295727248e+00 9.960544745158396163e-01 9.989337109013536331e-01 3.071932198876284326e-02
2.243511875295029628e-02 6.798400414574530259e+01 3.065457615309123973e+00 1.182977441745073910e-01 9.720540003868232137e-01 8.539785973347711945e+00 1.003864660471972314e+00 1.004064345820572246e+00 1.004515391749764897e+00 1.001132280578477030e+00 1.007068919265192042e+00 5.730847544691575202e-02
2.230364083548087850e-02 6.800325161508209248e+01 3.036884691721846607e+00 1.193805222119890541e-01 9.704469469085761357e-01 7.309825587366479915e+00 1.001871291917381557e+00 1.000993424212411220e+00 1.005897491957399303e+00 9.987960054963125334e-01 1.000415787568579962e+00 1.531751479495937780e-03
2.231866159155290741e-02 6.815302961228307765e+01 3.040957789946116208e+00 1.189321069366651995e-01 9.685699948365961154e-01 7.212197616236727171e+00 1.005268621406110396e+00 1.001556799865732650e+00 1.008359971627264873e+00 1.003543885505358224e+00 1.003174067642595091e+00 1.256471322728916181e-03
2.233769565069747623e-02 6.842386388899626581e+01 3.049657003449959713e+00 1.176845574406761158e-01 9.791702406319540142e-01 8.519052387179634422e+00 9.973280137232778397e-01 9.998971053390642849e-01 1.002230449662260936e+00 9.984529573058910090e-01 9.981207339717761418e-01 3.779053514196883262e-02
2.241553237391429379e-02 6.842002422512450721e+01 3.066821286962764681e+00 1.181347705147341165e-01 9.704671329374708888e-01 8.900461430004426688e+00 9.997133127885563519e-01 9.981694857851604041e-01 1.004583835691725602e+00 9.977616991406237368e-01 1.001811257183402804e+00 2.416073049383816659e-02
