logz logzerr logvol nlive logl logwt insert_order
-1.963051712067415065e+04 5.754699577448231906e+01 -2.725000000000001865e-01 4.000000000000000000e+02 -1.955778059222205775e+04 -1.956404580650874777e+04 3.699999999999999956e-01
-1.956404580650874777e+04 2.869651084809758146e+01 -2.750000000000001887e-01 4.000000000000000000e+02 -1.946847842682968621e+04 -1.947474614111637857e+04 1.530000000000000027e+00
-1.947474614111637857e+04 5.277419305869798194e+01 -2.775000000000001910e-01 4.000000000000000000e+02 -1.945552947401143319e+04 -1.946179968829812424e+04 5.600000000000000533e-01
-1.946179968591346551e+04 2.767572298196677494e+01 -2.800000000000001932e-01 4.000000000000000000e+02 -1.937167596938483621e+04 -1.937794868367152594e+04 1.159999999999999920e+00
-1.937794868367152594e+04 3.598214070486173455e+01 -2.825000000000001954e-01 4.000000000000000000e+02 -1.927291099107935588e+04 -1.927918620536604794e+04 1.205000000000000071e+00
-1.927918620536604794e+04 4.800253070318316162e+01 -2.850000000000001976e-01 4.000000000000000000e+02 -1.925323449565227565e+04 -1.925951220993896641e+04 1.400000000000000133e-01
-1.925951220993611059e+04 5.477616323276339472e+01 -2.875000000000001998e-01 4.000000000000000000e+02 -1.923175816617246164e+04 -1.923803838045915472e+04 1.499999999999999944e-02
-1.923803838045868179e+04 1.400599666876319205e+01 -2.900000000000002021e-01 4.000000000000000000e+02 -1.916092976336773063e+04 -1.916721247765442240e+04 1.250000000000000000e+00
-1.916721247765442240e+04 4.099812243329805739e+01 -2.925000000000002043e-01 4.000000000000000000e+02 -1.915590373845200520e+04 -1.916218895273869566e+04 4.949999999999999956e-01
-1.916218239301352151e+04 3.135223197706803333e+01 -2.950000000000002065e-01 4.000000000000000000e+02 -1.914873909559116873e+04 -1.915502680987786152e+04 1.449999999999999900e-01
-1.915502602968800056e+04 5.848533646139098430e+00 -2.975000000000002087e-01 4.000000000000000000e+02 -1.914122988104726028e+04 -1.914752009533395176e+04 9.499999999999999556e-01
-1.914751954567315261e+04 7.121257680778485089e+00 -3.000000000000002109e-01 4.000000000000000000e+02 -1.907133584104468537e+04 -1.907762855533137554e+04 1.370000000000000107e+00
-1.907762855533137554e+04 3.537639922887893107e+01 -3.025000000000002132e-01 4.000000000000000000e+02 -1.903366099913843573e+04 -1.903995621342512823e+04 2.250000000000000056e-01
-1.903995621342512823e+04 5.189623392616461217e+01 -3.050000000000002154e-01 4.000000000000000000e+02 -1.882897862275163789e+04 -1.883527633703832907e+04 8.549999999999999822e-01
-1.883527633703832907e+04 1.118903264274098888e+02 -3.075000000000002176e-01 4.000000000000000000e+02 -1.879444223607918320e+04 -1.880074245036587308e+04 1.715000000000000080e+00
-1.880074245036587308e+04 1.085574109853329077e+02 -3.100000000000002198e-01 4.000000000000000000e+02 -1.877575853829856351e+04 -1.878206125258525572e+04 1.705000000000000071e+00
-1.878206125257755048e+04 1.523337883406486348e+01 -3.125000000000002220e-01 4.000000000000000000e+02 -1.872705503303336809e+04 -1.873336024732005899e+04 9.699999999999999734e-01
-1.873336024732005899e+04 3.494168199231381067e+01 -3.150000000000002243e-01 4.000000000000000000e+02 -1.862944743532464054e+04 -1.863575514961133013e+04 1.945000000000000062e+00
-1.863575514961133013e+04 7.652702541084792642e+01 -3.175000000000002265e-01 4.000000000000000000e+02 -1.851648219132473969e+04 -1.852279240561143160e+04 1.364999999999999991e+00
-1.852279240561143160e+04 8.062828061429104309e+01 -3.200000000000002287e-01 4.000000000000000000e+02 -1.845898702317479183e+04 -1.846529973746148244e+04 5.699999999999999512e-01
-1.846529973746148244e+04 2.810478091971274139e+01 -3.225000000000002309e-01 4.000000000000000000e+02 -1.843508919618813525e+04 -1.844140441047482818e+04 3.699999999999999956e-01
-1.844140441047478453e+04 2.938133702721481555e+01 -3.250000000000002331e-01 4.000000000000000000e+02 -1.841907562994132968e+04 -1.842539334422802131e+04 8.599999999999999867e-01
-1.842539334411672462e+04 2.784288518582097538e+01 -3.275000000000002354e-01 4.000000000000000000e+02 -1.820329493209593784e+04 -1.820961514638262815e+04 1.020000000000000018e+00
-1.820961514638262815e+04 9.729684744856026413e-01 -3.300000000000002376e-01 4.000000000000000000e+02 -1.806985903294651871e+04 -1.807618174723321135e+04 1.344999999999999973e+00
-1.807618174723321135e+04 6.674824291243226071e+01 -3.325000000000002398e-01 4.000000000000000000e+02 -1.800283995749189853e+04 -1.800916517177858987e+04 1.719999999999999973e+00
-1.800916517177858987e+04 5.662090492762004601e+01 -3.350000000000002420e-01 4.000000000000000000e+02 -1.798562067700166153e+04 -1.799194839128835156e+04 1.304999999999999938e+00
-1.799194839125502040e+04 2.336982400024713868e+01 -3.375000000000002442e-01 4.000000000000000000e+02 -1.792504678063596657e+04 -1.793137699492265892e+04 1.745000000000000107e+00
-1.793137699492265892e+04 2.596555594090895980e+01 -3.400000000000002465e-01 4.000000000000000000e+02 -1.789780831272591240e+04 -1.790414102701260344e+04 1.489999999999999991e+00
-1.790414102701260344e+04 2.499236670029728202e+01 -3.425000000000002487e-01 4.000000000000000000e+02 -1.787714431019890617e+04 -1.788347952448559590e+04 3.800000000000000044e-01
-1.788347952448453361e+04 3.239807047130712903e+01 -3.450000000000002509e-01 4.000000000000000000e+02 -1.774350973500439068e+04 -1.774984744929108274e+04 9.500000000000000111e-02
-1.774984744929108274e+04 7.396070352738786369e+01 -3.475000000000002531e-01 4.000000000000000000e+02 -1.767106752626306115e+04 -1.767740774054975191e+04 1.344999999999999973e+00
-1.767740774054975191e+04 7.193814137101294648e+01 -3.500000000000002554e-01 4.000000000000000000e+02 -1.751750048085440721e+04 -1.752384319514110030e+04 3.649999999999999911e-01
-1.752384319514110030e+04 1.276689526662901670e+02 -3.525000000000002576e-01 4.000000000000000000e+02 -1.742109135376273116e+04 -1.742743656804942293e+04 1.739999999999999991e+00
-1.742743656804942293e+04 9.136737042145867349e+01 -3.550000000000002598e-01 4.000000000000000000e+02 -1.735935303224337258e+04 -1.736570074653006304e+04 1.139999999999999902e+00
-1.736570074653006304e+04 4.628836472624802667e+01 -3.575000000000002620e-01 4.000000000000000000e+02 -1.724044565728137604e+04 -1.724679587156806883e+04 9.300000000000000488e-01
-1.724679587156806883e+04 7.361635913387441121e+01 -3.600000000000002642e-01 4.000000000000000000e+02 -1.720301214319581777e+04 -1.720936485748250925e+04 5.849999999999999645e-01
-1.720936485748250925e+04 7.093952425594581257e+01 -3.625000000000002665e-01 4.000000000000000000e+02 -1.705547479262231718e+04 -1.706183000690900735e+04 1.584999999999999964e+00
-1.706183000690900735e+04 1.395737384572484530e+02 -3.650000000000002687e-01 4.000000000000000000e+02 -1.694322850031728376e+04 -1.694958621460397626e+04 1.060000000000000053e+00
-1.694958621460397626e+04 1.585393861737504437e+02 -3.675000000000002709e-01 4.000000000000000000e+02 -1.690690086624525429e+04 -1.691326108053194548e+04 3.950000000000000178e-01
-1.691326108053194548e+04 4.103553877359304636e+01 -3.700000000000002731e-01 4.000000000000000000e+02 -1.674653388063381499e+04 -1.675289659492050487e+04 1.645000000000000018e+00
-1.675289659492050487e+04 8.356467029587342665e+01 -3.725000000000002753e-01 4.000000000000000000e+02 -1.650878288892650016e+04 -1.651514810321319237e+04 5.000000000000000104e-03
-1.651514810321319237e+04 1.313723116026090452e+02 -3.750000000000002776e-01 4.000000000000000000e+02 -1.650651447777688372e+04 -1.651288219206357462e+04 1.600000000000000089e+00
-1.651278349175228141e+04 1.213962544309209024e+00 -3.775000000000002798e-01 4.000000000000000000e+02 -1.648833748918376659e+04 -1.649470770347045618e+04 1.870000000000000107e+00
