weight logl omega_b H0 logA omega_cdm n_s z_reio A_planck A_act P_act Tcal Ecal m_ncdm
0.000000000000000000e+00 -2.876020428697302850e+04 2.391467081671915657e-02 7.713200570248352506e+01 3.243408001856993739e+00 1.125018378940431663e-01 9.826870065444415214e-01 6.562568287573999903e+00 1.011040809924510731e+00 1.010090067129879587e+00 9.712450681024588084e-01 9.853405360068338004e-01 1.012915963329478197e+00 4.640114865942432942e-01
0.000000000000000000e+00 -2.863954899856230259e+04 2.224690669952406052e-02 7.553946128078352729e+01 3.198292023411363871e+00 1.189644130384176213e-01 9.449567896159332125e-01 9.273015506337930702e+00 9.956109541934969887e-01 1.007631852554049301e+00 9.013355123937376590e-01 1.021329934031087738e+00 1.002134715297003043e+00 5.556714597860770155e-01
0.000000000000000000e+00 -2.845249380844154803e+04 2.168559832782982269e-02 7.312208942567906433e+01 3.192128750149197280e+00 1.243638468301618838e-01 1.026338088523845782e+00 8.472693828369761704e+00 1.007640139784877320e+00 9.923303567760400901e-01 9.728261197341181443e-01 1.012909470323864136e+00 9.779594219030832702e-01 5.539493784049068781e-01
0.000000000000000000e+00 -2.830621613631219952e+04 2.017306614682967680e-02 7.721825308869472337e+01 3.043561142059004965e+00 1.243761798233737753e-01 9.811902643304419858e-01 1.183788928953085673e+01 1.007672133773760859e+00 9.877487002279036199e-01 1.088754104219325392e+00 1.018918311708147284e+00 1.010217151954839965e+00 4.152003965793824025e-01
0.000000000000000000e+00 -2.821753322891391508e+04 2.309672368410752713e-02 7.724603852535709336e+01 3.243752354674165339e+00 1.150144593285063604e-01 9.346065387689511672e-01 8.543202350908352116e+00 9.891428774282576830e-01 1.006225491772613667e+00 9.363280660943409384e-01 9.946369891461616097e-01 9.717054279300615383e-01 2.949415265515539231e-01
0.000000000000000000e+00 -2.816282110358212594e+04 2.239189486238834376e-02 7.204046300447646445e+01 3.099734723827298755e+00 1.384452932807924141e-01 9.991624529191689419e-01 6.047973713279956698e+00 1.006508668639209958e+00 1.004921872746480815e+00 9.138007633670771623e-01 9.848602574349937244e-01 1.033077450433717681e+00 4.397310481460813825e-01
0.000000000000000000e+00 -2.796901663915113750e+04 2.425660527610199943e-02 7.067624794632675389e+01 3.241952519413838107e+00 1.373425545996800057e-01 9.616172313206701183e-01 6.139417817405657729e+00 9.964508218463952183e-01 1.011765787307777220e+00 1.087705609784603178e+00 1.022184022706599471e+00 9.762101761260458810e-01 5.947436268416959049e-01
0.000000000000000000e+00 -2.794742917815683177e+04 2.089952664901164811e-02 7.434665696958707315e+01 3.044240841360528638e+00 1.337051578091871251e-01 9.704077584849598592e-01 6.202064426276158393e+00 1.000511957217099290e+00 9.892030386157697475e-01 1.027606041658326141e+00 1.003287060622021221e+00 1.016782221782249751e+00 4.128733161415827357e-01
0.000000000000000000e+00 -2.786810569290913554e+04 2.059137212934466707e-02 7.295889429858533504e+01 2.950173650593166386e+00 1.377867566819833689e-01 9.774033153925079098e-01 7.317295519924188696e+00 9.941138903026156548e-01 1.008227010683026448e+00 9.912300664433097985e-01 1.003072684304202378e+00 9.650160184917230266e-01 3.705812982455262139e-01
0.000000000000000000e+00 -2.763132514133551740e+04 2.060472738085547886e-02 7.720908804304265516e+01 3.085098076421228797e+00 1.274017344020420273e-01 9.532377095604022132e-01 5.923289503840186043e+00 1.010698878107984644e+00 9.978950985484087433e-01 9.569975709406417508e-01 9.981104263962687906e-01 1.001228203442098730e+00 9.561065554352432549e-02
