weight logl omega_b H0 logA omega_cdm n_s z_reio A_planck A_act P_act Tcal Ecal m_ncdm
0.000000000000000000e+00 -2.748089019140528035e+04 2.058406446334273485e-02 7.268383667319481845e+01 2.944786630527751914e+00 1.385093480239053265e-01 9.667134220107296283e-01 4.061679851730353619e+00 9.876728455129979434e-01 9.970008914597551231e-01 9.809243987900170270e-01 1.003036703494032178e+00 1.017468820906532345e+00 3.737392545914115516e-01
0.000000000000000000e+00 -2.740534373053509989e+04 2.192929615565935783e-02 7.625824304140137144e+01 3.029199292856234127e+00 1.367118011592880489e-01 9.687662131334179305e-01 7.243739093475666913e+00 1.010046900726145003e+00 1.005506483548584074e+00 9.869527762577046115e-01 1.013887484395940453e+00 1.019080011690962184e+00 1.647252600931275179e-01
0.000000000000000000e+00 -2.705983736445211980e+04 2.177013213392090668e-02 7.257740923870521499e+01 3.050361077110284480e+00 1.378652373002575426e-01 9.612175795287575264e-01 9.412018825956860013e+00 1.002125930295316936e+00 9.871037853173263432e-01 9.115069512561124743e-01 1.000634620936257768e+00 9.863008421944168269e-01 3.966785425159475298e-01
0.000000000000000000e+00 -2.703198503575159702e+04 2.380578859547251291e-02 7.665545867816719294e+01 2.986434245204272031e+00 1.300557202635911347e-01 9.898325357687711712e-01 4.715911263223976135e+00 9.970934187514562952e-01 1.012812588522419954e+00 9.589323578401396375e-01 9.892695329698907303e-01 9.842071838402973727e-01 5.477701892814396123e-01
0.000000000000000000e+00 -2.669862612729461398e+04 2.291297907691836749e-02 7.730041403305656900e+01 3.096822578818317684e+00 1.264975757165745507e-01 1.027876503428261090e+00 1.123815516344389565e+01 1.012394875996543764e+00 9.966922210285280581e-01 1.056728820088356224e+00 9.949476542099400245e-01 1.010969753938723903e+00 5.890011222442452787e-01
0.000000000000000000e+00 -2.666541978111836215e+04 2.058485987337576109e-02 7.035493061946077376e+01 3.185309846447364812e+00 1.234415517721496047e-01 9.219493434859460379e-01 4.155105639239142334e+00 9.921056251412145865e-01 9.991848815125705663e-01 1.067687842458575842e+00 9.823310975223636943e-01 1.032157785574619124e+00 4.742950353396563345e-01
0.000000000000000000e+00 -2.651383685912588408e+04 2.090490581388675453e-02 6.517124533474546411e+01 3.246250928752530296e+00 1.286988278266367192e-01 9.662465546277394512e-01 4.234428062724479247e+00 1.007154639218823977e+00 9.862287231311470670e-01 9.918200573528870301e-01 1.000081065850809026e+00 9.950999376513991468e-01 1.518431354691598401e-01
0.000000000000000000e+00 -2.629953393853196394e+04 2.096874010707716965e-02 7.123357655891008733e+01 3.071222677111177024e+00 1.364178006402187171e-01 9.234454500303663771e-01 1.135451589057587896e+01 1.012409786631196074e+00 1.009259563848849517e+00 9.126120033819100641e-01 9.843057343269083770e-01 9.954456809296955422e-01 5.151712413605266105e-01
0.000000000000000000e+00 -2.626450297121156837e+04 2.362637325639418626e-02 7.663893667949290034e+01 3.206728197779984857e+00 1.217829812644061205e-01 1.002915715523692741e+00 1.077232402003077283e+01 9.904757043304072139e-01 9.981491500253677485e-01 9.428476213608051326e-01 1.003389687536125896e+00 9.654335280640123917e-01 5.015888254168400229e-01
0.000000000000000000e+00 -2.624230498340629856e+04 2.356705945712932182e-02 7.768516651336213386e+01 3.137081565417006779e+00 1.376942431548804080e-01 9.606122818396489738e-01 8.902182583238150926e+00 1.007511573242583891e+00 9.917003096591393563e-01 1.017117105369610419e+00 9.891820783589332367e-01 9.784171408695688799e-01 8.254449562604733448e-02
0.000000000000000000e+00 -2.613032009908737382e+04 2.242070534205093182e-02 7.600648878320006929e+01 2.939070674219542045e+00 1.259396089866620938e-01 9.329224477705706509e-01 4.253111285583144330e+00 1.001301391788057993e+00 1.014745235880599949e+00 9.378958225867990439e-01 9.850265126948374306e-01 1.009602018296824388e+00 5.535695333522805406e-01
0.000000000000000000e+00 -2.604502386816656144e+04 2.057702849455585181e-02 7.678388428162361379e+01 3.180945820588240380e+00 1.031597357453530733e-01 9.840300773826463621e-01 7.015977828267813798e+00 9.884698085786851607e-01 1.000048627408384405e+00 9.763102849253155746e-01 9.869761133701383526e-01 9.788125629611164058e-01 2.784915519811480000e-01
0.000000000000000000e+00 -2.602382894838006905e+04 2.254257773235029613e-02 7.558128022689766112e+01 2.945169811823986628e+00 1.376763877208502240e-01 9.664862607883022427e-01 7.513088400476479300e+00 1.011507903066208858e+00 1.014515755446420586e+00 1.019535764652007348e+00 9.987699186888276959e-01 1.011203921169023134e+00 9.626094481593534813e-02
0.000000000000000000e+00 -2.584580000999482581e+04 2.332589983878279385e-02 7.406630297702351129e+01 3.048461828216433300e+00 1.336819932095451025e-01 9.354136473770610083e-01 1.123101441336898176e+01 1.011578420930010713e+00 9.992340010626540314e-01 9.035654029302987444e-01 9.848803928449745282e-01 9.642810755309795256e-01 4.348814733246273989e-01
0.000000000000000000e+00 -2.566474684521251402e+04 2.297067544791210267e-02 6.559061241167682965e+01 3.239071814126710525e+00 1.203865713567676965e-01 9.410456915108535991e-01 4.954401806936272301e+00 9.924723610425886244e-01 9.865879182481039900e-01 9.749916472531643397e-01 1.019947158262064058e+00 1.007496179271883063e+00 2.558700246533636147e-01
0.000000000000000000e+00 -2.564948752368024725e+04 2.355856946022323595e-02 7.613905441872495317e+01 2.918973860168241785e+00 1.296283599568039124e-01 9.788618618404041349e-01 4.605167882630299303e+00 9.997638667204825635e-01 9.957471243546552886e-01 9.339059306954369255e-01 9.933039777818224447e-01 1.031979654576189231e+00 4.474455145248582011e-01
0.000000000000000000e+00 -2.563198768171283882e+04 2.007207989020606820e-02 7.158106949768644256e+01 3.132641547568170814e+00 1.378263468467507691e-01 1.000318955151925815e+00 8.092092262779740253e+00 1.000749822567791325e+00 1.009114823514702719e+00 1.086101033397948390e+00 1.003633979155722944e+00 1.019866205269053472e+00 3.427184922594150862e-01
0.000000000000000000e+00 -2.562257130279462945e+04 2.188568797242357311e-02 7.426533494238751132e+01 3.160923426311639695e+00 1.229058573619981054e-01 9.574997712501028824e-01 4.149262060659527407e+00 9.930311242237220837e-01 9.997636211381617510e-01 1.098148894888474558e+00 1.016928608723005167e+00 9.677652267755084692e-01 3.012349173156353976e-01
0.000000000000000000e+00 -2.555436150415647353e+04 2.010735177435169635e-02 6.657928923522469233e+01 3.229478491595704881e+00 1.305567470517026984e-01 9.305326677936150981e-01 5.344710441142725088e+00 9.974860484331652399e-01 9.946908451497369352e-01 1.055511832500043656e+00 1.011660281727079225e+00 1.025972932287179784e+00 4.331116571626820733e-01
0.000000000000000000e+00 -2.551312489293502585e+04 2.304136646307444747e-02 7.458592576597067136e+01 3.164841573226431226e+00 1.385958080837189077e-01 9.531851770115561395e-01 6.720595614126161799e+00 1.007220567795918287e+00 1.006565694556858404e+00 1.085338387747319278e+00 9.987798045271429892e-01 1.035448285138520719e+00 2.776856564720173726e-01
0.000000000000000000e+00 -2.537257815837332237e+04 2.212979279821457312e-02 7.425529016281021200e+01 3.175120962227286014e+00 1.396776904628679039e-01 9.206776963394690538e-01 7.743250294093360075e+00 1.005085783324228155e+00 1.011659179896577054e+00 9.326772169467617557e-01 9.843145848888574800e-01 1.028139649967512614e+00 2.399819535446354526e-02
0.000000000000000000e+00 -2.522491992720969938e+04 2.351956048001960231e-02 7.686484736532553086e+01 2.951477350460272042e+00 1.306031849547586721e-01 9.254805051640082603e-01 8.886139433875522187e+00 1.006881225675709146e+00 9.975231266157424947e-01 1.012661362999953685e+00 9.925246739144935049e-01 9.974017063809760275e-01 1.962359262720874964e-01
0.000000000000000000e+00 -2.515800542197824689e+04 2.021447828879069375e-02 7.085650646156540233e+01 3.126133677894624707e+00 1.320183101656728086e-01 9.763782364205406683e-01 5.351711463694712734e+00 1.004807225457062136e+00 1.002480061943814116e+00 9.632561783585852355e-01 9.806382135528773913e-01 1.014738475640818205e+00 3.751225693411101569e-01
0.000000000000000000e+00 -2.505578201701374564e+04 2.061507184035304974e-02 7.791198612930229217e+01 2.910956326388498105e+00 1.222202547428520858e-01 9.541208773787680508e-01 1.047836482296642480e+01 1.000587646186833490e+00 1.002805257070356060e+00 1.028541554837774097e+00 1.011922923576143551e+00 1.019407962678928969e+00 8.621888807501388099e-03
0.000000000000000000e+00 -2.491689727780177418e+04 2.115993455723401417e-02 6.563022908981618286e+01 3.231349702662623891e+00 1.015939340257411005e-01 1.005887189621148536e+00 9.870360012251214954e+00 1.003371693531713182e+00 1.005819291176327290e+00 9.959250796794463234e-01 1.021867270970329145e+00 9.955202220563127424e-01 2.344350468407951638e-01
0.000000000000000000e+00 -2.465780707576511850e+04 2.404555635445915218e-02 7.295315502154954856e+01 3.023541660209053461e+00 1.386827580228264800e-01 1.015131049505193728e+00 6.358887301598495689e+00 1.008649934784786151e+00 9.881620799350497864e-01 9.610595221576609948e-01 1.005490404482901834e+00 9.766337714384583091e-01 5.428930671403604524e-01
0.000000000000000000e+00 -2.435344217104724885e+04 2.481643097737089299e-02 7.701859614503638340e+01 3.061769657363326402e+00 1.394495046620834733e-01 9.563548688652184770e-01 6.867108954081236227e+00 1.004899863273468696e+00 9.965375472716662131e-01 1.019782098204120357e+00 9.810386831951830588e-01 1.029179296262023202e+00 1.906299701054803841e-01
