omega_b H0 logA omega_cdm n_s z_reio A_planck A_act P_act Tcal Ecal m_ncdm
2.247354737008353670e-02 6.850206823928185429e+01 3.055188641227462920e+00 1.182438911299781570e-01 9.741094592203510816e-01 8.388203284586598585e+00 1.001073848705170244e+00 1.003068524491954383e+00 1.001987055323770637e+00 1.001092522890023817e+00 1.003178477973559302e+00 7.010843533320514596e-03
2.235218444779799030e-02 6.848455034363180971e+01 3.046964242060975270e+00 1.180622936601545409e-01 9.678140667599022251e-01 7.895708747016266571e+00 1.001075810568798463e+00 9.990746691055417683e-01 1.005668597818521359e+00 9.958543330718683251e-01 1.000363179854879991e+00 2.129924834166792638e-02
2.242852040910950362e-02 6.833233367903440580e+01 3.054237683755538946e+00 1.186091842855565154e-01 9.680955263611988881e-01 8.258891733799764268e+00 1.000159951146177173e+00 9.972748932018483670e-01 1.006286455223421861e+00 9.918040790260506112e-01 1.003127316773466449e+00 8.766855704271030864e-03
2.239667567653538457e-02 6.804880224902579755e+01 3.050931694020073248e+00 1.187803386555270901e-01 9.743516411422585843e-01 8.503229203115491686e+00 9.980307698201141831e-01 9.990154044389483179e-01 1.003549108856662597e+00 9.996510834861186412e-01 9.942483213024350119e-01 2.378475625611304461e-02
2.244307820865240610e-02 6.852282529536203981e+01 3.055917121188727936e+00 1.182818766394087423e-01 9.703253639203166525e-01 8.463218937428965916e+00 9.988440863802227065e-01 9.981798818085640956e-01 1.003948308657810262e+00 1.000559088230925653e+00 9.956898289268828472e-01 1.623382887973916222e-02
2.235522997779638629e-02 6.793447853422443927e+01 3.040342926130798151e+00 1.187605859889893090e-01 9.714897921272074299e-01 7.375428649730649155e+00 1.001700876042533661e+00 9.995006021136858543e-01 1.003520909074730350e+00 1.001813703621993845e+00 1.007396320771716480e+00 4.851512060964371237e-02
2.259114555806817498e-02 6.877720532660104880e+01 3.089956317801246577e+00 1.166364670547718890e-01 9.796203545244774880e-01 1.008908546438103571e+01 1.001553617178684075e+00 1.001575105818134803e+00 1.001057549097585042e+00 1.002389952516848037e+00 1.005982512226987646e+00 6.243941698114569006e-02
2.261699695954644262e-02 6.843918493788268620e+01 3.071452150784528712e+00 1.184527813810319768e-01 9.701906127875948860e-01 9.105427135410790740e+00 9.987539881679448062e-01 1.000273121829989842e+00 1.004238137658348018e+00 9.996342565785620859e-01 1.004695896147197676e+00 2.637446096368506118e-02
2.248249327136536690e-02 6.823547911146825129e+01 3.050570525961271873e+00 1.193316161806309006e-01 9.689662806161996045e-01 8.116083317311666434e+00 9.993040712455659724e-01 9.983078584402272915e-01 1.003352564669329539e+00 9.990919588346310887e-01 1.001370291745141472e+00 8.289359573834519448e-03
2.234762966496680117e-02 6.793327331987499917e+01 3.054510514539110932e+00 1.192787809388273501e-01 9.682653819118630656e-01 7.887167546059830947e+00 1.005015163422206870e+00 1.001380762197177754e+00 1.005973245540393357e+00 1.000980619122435744e+00 1.003528592319932189e+00 2.341780598787120832e-02
2.234653976598427461e-02 6.821187037945159659e+01 3.032719932821818176e+00 1.182274381566761345e-01 9.737363433642803878e-01 7.408949737915963674e+00 9.996360537170105864e-01 9.982269849963947284e-01 9.997662182530405728e-01 1.000986961850740320e+00 9.982329445734386963e-01 2.202139207459608353e-02
2.244592454982289806e-02 6.806706657579913156e+01 3.066585596694153537e+00 1.189295659846027475e-01 9.667337522064597399e-01 8.777466014932734595e+00 1.001632072746530877e+00 9.968634551348924955e-01 1.007663642346938504e+00 9.976117342430655954e-01 9.975580719960478460e-01 3.999454467058650986e-02
2.244962721126027988e-02 6.802733110665813854e+01 3.036291702699247530e+00 1.196471478768162261e-01 9.720929857860867163e-01 7.535812952151532684e+00 9.982625520534436081e-01 9.977540704617635647e-01 1.000356667426484103e+00 9.941176056584322129e-01 1.001522465614765878e+00 1.411047413447728827e-02
2.248584091743955488e-02 6.880342467299263376e+01 3.036774714970040812e+00 1.170711290294696033e-01 9.751170609005739287e-01 7.534695893130005651e+00 1.000583783725435660e+00 1.002041291126571032e+00 1.005189622770971347e+00 1.002619485105374686e+00 1.003922897450005181e+00 2.904217009764123794e-02
2.238300779603629234e-02 6.823975793463584694e+01 3.067778628413702080e+00 1.186946895062005736e-01 9.745433206637820200e-01 8.994611285512476684e+00 9.997296620406853629e-01 1.002245677335335872e+00 1.000991781545330195e+00 1.000674687856799805e+00 1.006295700797224191e+00 8.008050696730367041e-03
2.245244571657596666e-02 6.857717242118840772e+01 3.058238705210420960e+00 1.183094402183219040e-01 9.748304076867995160e-01 8.587742613645932721e+00 9.999571980901171830e-01 1.000437445378610457e+00 1.005340924835642413e+00 1.002386536956241470e+00 9.988485261568047502e-01 3.187549607895980106e-03
2.235655197277363129e-02 6.830355639174341320e+01 3.054270505130156188e+00 1.187023262891868935e-01 9.719642740947387338e-01 8.146232153562298350e+00 1.002318910652348460e+00 1.001092340118001855e+00 1.004269465667500416e+00 1.000047051447580326e+00 9.994773799690649385e-01 6.587378486474441096e-03
2.231974029509398508e-02 6.817441774923476316e+01 3.052358258623517173e+00 1.183655668938671246e-01 9.661340381879444106e-01 7.753335661794301004e+00 1.004070385519948649e+00 1.002159534635152838e+00 1.006600161449315411e+00 9.983187463225607905e-01 1.003134705524547865e+00 3.740852679075754722e-02
2.247415717649768954e-02 6.805136435758036839e+01 3.047496550817931027e+00 1.195304589741945367e-01 9.733056114807687731e-01 8.018644264859410953e+00 1.000396972300007903e+00 1.000786118335641239e+00 1.000078296544381073e+00 9.984532989972314532e-01 1.002527176251608809e+00 1.074591004435634239e-02
2.251594450311689838e-02 6.830248466175434885e+01 3.061348546851692998e+00 1.180063988100138045e-01 9.772243262218093252e-01 8.339788927070493685e+00 1.003701983187797131e+00 1.005043018216128958e+00 1.003198522640904367e+00 1.004055776745041539e+00 1.004345055106561357e+00 4.713757523481319073e-02
2.258397078062418517e-02 6.877771815746332607e+01 3.079779978907842164e+00 1.177343603722675186e-01 9.702996977863496131e-01 9.596369042434448104e+00 9.996229892234577141e-01 9.980369136574106514e-01 1.001849309412381039e+00 9.934806138188903013e-01 1.001798309503311835e+00 1.852180961508520865e-02
2.245003705137319644e-02 6.828564251116210926e+01 3.027913873633168773e+00 1.187307067411293993e-01 9.721915365171195367e-01 7.015945278058849155e+00 9.995330440176768416e-01 1.000401617478465122e+00 1.001772617536721199e+00 9.983758075233195584e-01 1.000378298690541401e+00 7.361672182626395437e-03
2.246251341609499866e-02 6.843585657314572757e+01 3.063686162329296359e+00 1.183018792456341506e-01 9.763841803015256282e-01 8.986398675414953630e+00 9.979979187219147896e-01 9.993534534366188549e-01 1.004775951036640524e+00 9.951702695944968369e-01 9.957728899547709789e-01 2.078070394786256034e-02
2.246715096359139588e-02 6.867932165091708896e+01 3.057307973438872395e+00 1.178505989145766236e-01 9.750602154435631386e-01 8.523799590657036518e+00 1.000790636932353150e+00 1.000170875076660693e+00 1.005835068647183972e+00 1.001211992790893346e+00 9.990834805911442684e-01 1.747406656841862804e-02
2.245200776611921273e-02 6.856021781076870525e+01 3.043775062651544072e+00 1.179454686445429445e-01 9.703751570204903754e-01 7.740247507348406941e+00 1.001427343431172678e+00 1.000193592111748186e+00 1.002683937041890072e+00 9.983689484546374171e-01 1.002956520231596649e+00 1.776124748698218805e-02
2.250928731706960256e-02 6.812507317097117721e+01 3.062192528787762047e+00 1.190409932280847988e-01 9.672018363462839829e-01 8.332144188592344847e+00 1.003607340765061195e+00 1.002319890012811188e+00 9.998013444893629753e-01 9.984972133609383294e-01 1.000333229368684407e+00 3.561607217070059811e-02
2.247803347393106596e-02 6.837677954014301918e+01 3.060029608220855568e+00 1.186130437175828972e-01 9.730046934567241346e-01 8.712962476716612059e+00 9.997444000860935542e-01 9.970810777769801847e-01 1.003722167650439978e+00 9.972050661384685988e-01 9.994107706347478137e-01 2.324514426702506062e-02
2.232063106926546539e-02 6.802656536248122165e+01 3.043136181862920342e+00 1.192713450983232948e-01 9.642070571706647941e-01 7.517196580238570291e+00 1.001618370122909107e+00 1.000259435679983211e+00 1.001391828806598161e+00 9.943905075427086349e-01 9.981767258965499323e-01 4.115681386607349806e-03
2.237792968025292470e-02 6.805012966952904208e+01 3.049989548957915630e+00 1.184829354171060556e-01 9.721219132699299159e-01 7.938284027429372891e+00 1.002143717220290275e+00 1.002121929953535107e+00 9.957137431973780428e-01 9.983749474750747144e-01 1.006156333546558201e+00 3.807917567991319502e-02
2.254662777347266750e-02 6.852369079379607797e+01 3.026840789483471905e+00 1.184926559751929565e-01 9.720653526966736013e-01 6.838902245795948076e+00 1.000898546558159463e+00 1.000738041806611189e+00 1.001618344557188012e+00 9.997739605079548619e-01 9.999399704675979716e-01 1.165881208663827225e-02
2.241910267282730060e-02 6.817528860103587363e+01 3.034409017860209445e+00 1.188448059005369206e-01 9.727502325054337984e-01 7.698863765179636331e+00 9.967481707773488964e-01 9.988317279515717129e-01 9.994054416876299030e-01 9.936296849804918674e-01 9.988993400805271650e-01 2.383635496229888004e-02
2.233109228332492979e-02 6.814941524021222108e+01 3.048012646900629896e+00 1.186667280709111649e-01 9.701271615195460329e-01 7.883017079036502395e+00 1.002066344985505175e+00 9.997937906517917472e-01 9.981899161416459831e-01 1.000289902544318155e+00 1.000111907437829295e+00 1.748326024376714583e-02
2.239991301114650085e-02 6.813298153377547806e+01 3.057298804847658591e+00 1.182590246063759398e-01 9.739768225964380299e-01 8.143211211704162622e+00 1.003991924398484503e+00 1.003070466310052478e+00 1.001969193738131869e+00 1.003542947913939942e+00 1.009240135687750506e+00 4.500772543857332886e-02
2.253531514670950239e-02 6.845730452839710267e+01 3.050532933182826589e+00 1.190624076789113528e-01 9.711625787401075849e-01 8.133067984000717843e+00 9.995389975440938102e-01 9.986391549591934202e-01 1.006162665975217196e+00 9.935557331217655941e-01 1.000080859484751672e+00 3.114306160686460077e-03
2.244112209382942424e-02 6.859416201420400228e+01 3.051838533321059366e+00 1.179097004387869851e-01 9.760476903588453101e-01 7.948435949064469597e+00 1.003039761679888286e+00 1.000605685185872451e+00 1.001185197861644172e+00 1.000384544482094684e+00 1.004381096350400737e+00 7.806470219883709580e-03
2.229149215435720366e-02 6.796453813038368708e+01 3.062969429349406081e+00 1.189193299806549364e-01 9.724877532949831593e-01 8.774822505991794586e+00 1.001881384844303780e+00 1.000295363472965660e+00 1.000480046533740452e+00 9.949110192733874314e-01 1.004595707647215175e+00 2.386290330263911297e-02
2.246763319579061363e-02 6.819875369794078779e+01 3.042432285094161859e+00 1.188104577755186020e-01 9.730956752721994230e-01 7.848136208017304938e+00 9.983033723994747533e-01 1.000065061636077557e+00 1.004283646250280659e+00 9.974259389152161370e-01 9.997715109003206813e-01 1.715266999548900259e-02
2.246017354371421595e-02 6.867577133691911229e+01 3.047216515632840128e+00 1.180364924196811022e-01 9.721794153157259366e-01 8.008595163048465082e+00 1.001532143983454803e+00 9.997143318764398767e-01 1.001105581685109991e+00 1.000168815302434844e+00 1.000309081890122131e+00 1.165629223576628015e-02
2.246343950787572930e-02 6.853315099311637937e+01 3.074645859027915762e+00 1.185150788641840119e-01 9.727832730525191041e-01 9.307545471257057557e+00 9.997900881249215388e-01 1.001312200457522561e+00 1.002773062736636023e+00 9.981649749717508291e-01 1.007429617508213582e+00 3.187485848839085711e-03
2.263513055488951264e-02 6.868186620688496191e+01 3.051277405187737379e+00 1.182937141216502536e-01 9.748408350355128871e-01 8.515244510257591770e+00 9.960261769564566769e-01 9.963531241026198915e-01 1.002792527053235627e+00 9.982982621168539072e-01 9.960468300549583098e-01 1.322981615351013877e-02
2.242133666718239271e-02 6.808769300435855598e+01 3.054521107931158941e+00 1.191576756026192785e-01 9.725135459905676072e-01 8.437219931590650646e+00 1.000093769966191815e+00 9.989201163010066331e-01 9.998358010446669608e-01 1.000345755770539302e+00 9.982757090811391620e-01 2.184600914908168059e-02
2.242226278495710115e-02 6.813827335896129966e+01 3.046545972565718685e+00 1.188928719557717784e-01 9.713928902317974234e-01 7.892003269884629191e+00 1.000791070317903486e+00 1.000573406177357683e+00 9.993088810933492550e-01 1.000019454836516886e+00 1.003181666703451658e+00 1.919941636327750570e-02
2.253798960171569596e-02 6.820746607032170061e+01 3.080093722931902533e+00 1.183200426388818921e-01 9.732589866108863896e-01 9.398855234465621322e+00 1.001413613461030083e+00 9.994109451004983269e-01 1.003282710618788043e+00 9.991521541158390196e-01 1.005371101113664345e+00 4.931960229561920678e-02
2.238542820391590388e-02 6.840485716090570634e+01 3.030930867910669679e+00 1.183032668154749556e-01 9.735444653114609936e-01 7.557946311992267852e+00 9.972340688114523788e-01 9.964309188494614444e-01 1.004186213525641636e+00 9.917183356569908570e-01 1.001626333130097413e+00 1.391242809890377852e-02
2.252047425267281189e-02 6.820051109712255766e+01 3.073808459670371196e+00 1.190949202555552228e-01 9.713921278998655096e-01 9.014865401131130440e+00 1.002855451414792265e+00 1.001489752574028058e+00 1.003708969455721078e+00 9.975650609911602684e-01 1.008527650486173100e+00 1.808179151437046620e-02
2.248603219272460665e-02 6.826111943902988344e+01 3.055990109654445064e+00 1.191119324072642260e-01 9.719378221486586478e-01 8.187321941512063717e+00 1.000933834902281605e+00 1.000122125052899769e+00 1.000503894973577168e+00 1.000751540922186766e+00 1.002533130771128933e+00 1.159775948453016688e-02
2.250746801274786796e-02 6.835099501099058728e+01 3.026273269859228954e+00 1.188626845307830249e-01 9.710754681632927099e-01 6.912459257837271664e+00 9.995756273869841335e-01 9.985138503566471924e-01 1.001815414370250679e+00 9.962777512675700109e-01 1.004668624746615224e+00 1.426114609173951544e-03
2.238934587199120640e-02 6.859765944626414580e+01 3.045505318397148109e+00 1.182420734605784257e-01 9.725857058483231565e-01 7.914433669600314580e+00 1.001654168621374907e+00 9.993608335592607528e-01 1.002009770077547879e+00 1.000557162639484909e+00 9.973588631156997675e-01 6.576740315336930369e-03
2.254816067003839047e-02 6.864426424485526468e+01 3.037656856142555206e+00 1.179142789940909042e-01 9.735326976606795135e-01 7.598758063177511346e+00 9.998917457012237442e-01 9.997598950301410659e-01 9.969997980351275046e-01 9.969822964567406354e-01 9.999243693286912205e-01 1.455822806450817949e-02
2.260764405974750174e-02 6.782974778602117283e+01 3.043784316491735531e+00 1.201578824104985455e-01 9.678572235828006853e-01 7.587805962618112687e+00 1.000845763016211531e+00 9.987350303976697541e-01 1.004633241346537753e+00 9.971192429724947681e-01 1.002496704466139921e+00 1.847295203059934679e-02
2.246733029732776721e-02 6.853324441215616503e+01 3.052834684874452975e+00 1.177849337972735749e-01 9.743382345746560702e-01 7.980413424092521524e+00 1.002526715033635885e+00 1.002289148215207648e+00 1.001291635416675430e+00 9.963450224160030899e-01 1.001127236729945746e+00 4.543679981522658756e-02
2.238934587199120640e-02 6.859765944626414580e+01 3.045505318397148109e+00 1.182420734605784257e-01 9.725857058483231565e-01 7.914433669600314580e+00 1.001654168621374907e+00 9.993608335592607528e-01 1.002009770077547879e+00 1.000557162639484909e+00 9.973588631156997675e-01 6.576740315336930369e-03
2.261465645479221465e-02 6.858447886363646262e+01 3.070695890045830989e+00 1.175504971647838015e-01 9.698442675788175871e-01 8.810461754202620455e+00 1.003264318759714779e+00 1.002129360720565243e+00 1.003809593444467518e+00 9.949316134923157362e-01 1.004232433716223394e+00 5.750307173418255091e-02
2.236347312268711224e-02 6.813450930859619348e+01 3.044358400721399516e+00 1.185538906085984723e-01 9.759588754375224662e-01 7.963978526059314333e+00 1.000451667152044477e+00 1.000166009566507030e+00 1.000884716104903482e+00 1.000665098412264253e+00 9.961945897424648866e-01 4.234881432877966173e-02
2.241014819813942280e-02 6.840616381687654268e+01 3.044996847688933972e+00 1.182865761475684063e-01 9.740820062760447984e-01 7.873422213546484194e+00 1.000574038086215145e+00 1.000516188101810533e+00 1.002412772240688588e+00 9.928805240153084632e-01 1.004061633139234688e+00 6.015540700290660306e-03
2.243691008220728353e-02 6.790835096016650141e+01 3.061918637056884052e+00 1.198501613929926629e-01 9.697105016707614489e-01 8.681057481189046854e+00 9.997628272406750005e-01 1.000770057916162470e+00 1.004257108380629759e+00 9.981978255778234388e-01 9.977691211315464770e-01 2.862909538387609087e-03
2.235054145394627448e-02 6.860546134464003387e+01 3.065423938858500286e+00 1.179622677750089832e-01 9.725583767217883535e-01 8.648229009595731043e+00 1.003368369822045691e+00 1.002637899803183741e+00 1.002402323007299589e+00 1.000200157797261014e+00 1.005155745821660007e+00 7.111800730067500097e-03
2.245181775195199958e-02 6.839089074471824858e+01 3.034551573980375228e+00 1.186264956055290004e-01 9.729904544816523337e-01 7.434057514266588562e+00 1.000544506829588398e+00 1.000786503159236451e+00 1.002838185800390525e+00 9.998181513869859316e-01 1.002427799886231874e+00 2.810655332795725016e-03
2.241598108043973275e-02 6.851740693964410411e+01 3.059949693720370067e+00 1.180010019427339407e-01 9.722726238238060814e-01 8.897196023678411336e+00 9.975268641799109881e-01 9.988132951860354547e-01 9.956870875162741052e-01 9.988044203568966495e-01 1.001152992549351639e+00 3.105966685681805020e-02
2.240913707230859225e-02 6.842945431621629382e+01 3.063589382935173244e+00 1.189885834471967191e-01 9.731176153424213604e-01 8.551288018548078185e+00 1.000852012792805557e+00 1.002195705943599968e+00 9.995058464955439703e-01 9.999401897507175230e-01 1.005246131585997738e+00 4.028651847016778177e-03
2.253715645368885995e-02 6.852910885516236306e+01 3.053886757452154654e+00 1.184110785528628140e-01 9.700893633549420025e-01 8.330491654494098341e+00 9.995996379234128870e-01 9.979195922443951927e-01 1.007241209623892519e+00 9.951660808848746820e-01 9.991086299152304173e-01 1.826985279191042921e-02
2.237852128479167133e-02 6.823493613904224731e+01 3.029231764615190059e+00 1.186323024721183672e-01 9.664779500421672997e-01 6.804564378643784828e+00 1.000633585047333574e+00 1.001727565623412808e+00 1.002683261183303864e+00 9.945306436642997738e-01 1.001666762724972237e+00 2.230159326296373562e-02
2.250170662211163630e-02 6.831819052544933868e+01 3.061375584370911618e+00 1.178899234236796545e-01 9.757786708418748622e-01 8.712429169859358780e+00 1.002230828677396879e+00 1.002256409029739226e+00 9.982062077626053798e-01 1.001103279918876821e+00 1.001429763937460971e+00 5.035830500824358541e-02
2.255060043176447537e-02 6.856707176610279930e+01 3.054870700834650066e+00 1.186161611587221998e-01 9.734542456286082723e-01 8.455301819130012220e+00 1.000103387736990257e+00 9.988767030713678885e-01 9.994710221556761809e-01 9.958766270448291547e-01 1.002261311064747140e+00 1.344630098318139004e-02
2.253488797737093069e-02 6.844859214462655927e+01 3.063931523107616073e+00 1.181691990610259924e-01 9.722590501000529795e-01 8.703315292859254981e+00 1.000380547539600373e+00 1.001737450248447292e+00 1.004626436415468005e+00 9.976439936020956578e-01 1.003950601247167951e+00 2.406853221558008515e-02
2.248834751074730437e-02 6.822110456871268980e+01 3.041594243668882314e+00 1.186450276135331966e-01 9.706508000394183933e-01 7.745840595287278418e+00 9.994425369754587063e-01 9.963871616822771449e-01 1.001065595942063791e+00 9.922654492541149729e-01 1.000785821189931868e+00 2.285056562270010305e-02
2.254979623148319068e-02 6.841771781148453613e+01 3.054308783332807309e+00 1.190143975272244803e-01 9.671635698949754278e-01 8.283705020259377605e+00 9.993549387740130463e-01 9.961756489610666954e-01 1.004918394245092772e+00 9.944711677299081787e-01 9.983306601557115911e-01 4.591866379166733604e-03
2.264154273642148343e-02 6.887273641398495272e+01 3.047842797767794210e+00 1.179472504384916215e-01 9.735477592612431508e-01 8.024155895336782862e+00 1.001016746183289063e+00 9.994660393000189824e-01 1.001838608860591728e+00 9.966507953683869658e-01 9.978260522104058783e-01 8.220230493949128373e-03
2.249196234562321484e-02 6.835459563712032605e+01 3.052782822213198521e+00 1.189858786132917678e-01 9.709502323524836775e-01 8.249109342511147247e+00 9.994263312482057904e-01 9.987773921620787254e-01 1.001593246871179455e+00 9.953204784869669197e-01 1.000764442454551872e+00 6.445562145881341028e-03
2.255498634065391042e-02 6.875713727506969519e+01 3.070633960660718920e+00 1.177391224579718704e-01 9.731406635821301387e-01 9.272464784895589673e+00 9.975786073663271969e-01 9.972855208945247130e-01 1.008993076948000001e+00 9.945295186929109521e-01 9.991326160341180707e-01 1.645827888493353250e-02
2.250506973660472074e-02 6.859226852625980086e+01 3.040337485141575868e+00 1.176835399676950250e-01 9.715699915950249954e-01 7.667997954917996850e+00 1.001069995745471397e+00 9.996513708343079951e-01 1.004005909000999619e+00 9.983680536561315710e-01 9.996986455997487475e-01 2.606653490460203795e-02
2.241535486885281800e-02 6.821493606670414067e+01 3.037850456196420357e+00 1.190704318668457939e-01 9.728644660196640315e-01 7.527270262429095027e+00 1.000021312117206795e+00 9.990287245154555462e-01 1.003080533199538493e+00 1.000229689716034098e+00 1.002775048300772909e+00 7.181215763512783720e-03
2.256457784425437013e-02 6.846659726398993939e+01 3.048155805215189584e+00 1.185988845383909446e-01 9.685269089533727893e-01 7.931300335290457859e+00 1.000438547615722706e+00 1.000811145212640252e+00 1.001433560133550005e+00 9.952173398757435674e-01 1.001905014413338568e+00 1.075637885499936171e-02
2.241269556654608766e-02 6.804178547599009619e+01 3.034017404539448126e+00 1.200030973305104554e-01 9.682854398910054616e-01 7.350516319213674876e+00 9.987709866878984322e-01 9.966441687236445857e-01 1.002631803871614657e+00 9.979395314472491174e-01 1.002218404508136818e+00 5.186792029139736812e-04
2.234002912847469005e-02 6.797634791459145731e+01 3.054192901263543813e+00 1.196068778479936479e-01 9.706208031992460405e-01 7.990608928372654240e+00 1.003059174443962753e+00 9.999604981447419716e-01 1.000990482687715621e+00 1.002065980325871131e+00 1.005114201624578429e+00 6.544566151960954162e-03
2.251147082658187457e-02 6.860797634697759406e+01 3.060218618049587391e+00 1.183634171837818633e-01 9.705194380590970171e-01 8.362348423941632802e+00 1.002134496307319544e+00 1.001254863930362449e+00 1.003892116599963691e+00 9.999574746319885854e-01 1.004132657575152132e+00 1.322260265174436244e-03
2.243200840714663913e-02 6.828329427645300598e+01 3.055982429371571829e+00 1.190634068761193265e-01 9.689243231780035881e-01 8.105067925559545472e+00 1.003062973817881787e+00 9.989015605977104029e-01 1.006482351903079664e+00 9.972462739219233319e-01 1.000427752267336601e+00 7.476002719142643693e-03
2.251462093662350700e-02 6.842534626655472607e+01 3.033180040891314988e+00 1.190488654596991713e-01 9.722818217468331969e-01 7.242796473374254695e+00 9.991335549556927820e-01 9.997587958188887125e-01 9.993636099293419228e-01 9.990466427096991175e-01 1.004377572189286028e+00 4.134506566340345746e-05
2.254213629046501050e-02 6.828379621767125229e+01 3.067334674472954603e+00 1.188447193347107328e-01 9.683289473267069347e-01 8.494461606230871098e+00 1.004902525654835399e+00 1.001091786755087032e+00 1.006655812074483292e+00 9.999374915532509567e-01 1.004144612435671435e+00 1.920908150154806635e-02
2.244551260969021925e-02 6.855247050578027768e+01 3.042419721189549175e+00 1.179922863496581792e-01 9.770139665993473610e-01 7.971876796929641351e+00 9.998133450939774569e-01 1.001116094017992175e+00 9.981413792637520155e-01 9.941771837571751202e-01 9.969028568632635201e-01 1.484291818455830796e-02
2.249255689274706760e-02 6.840856990288990858e+01 3.076037027694038528e+00 1.185732694898597311e-01 9.658747722473703945e-01 8.819933889664007154e+00 1.005116954464837509e+00 1.004064292573310979e+00 1.005501264130081340e+00 9.981454111051247802e-01 1.004093065056138157e+00 2.148409372856405208e-02
2.245953884010528506e-02 6.833224202405203584e+01 3.037372771798239057e+00 1.189675970503183688e-01 9.661906583547331673e-01 7.490555891448281045e+00 9.984736264695369679e-01 9.993404101091366565e-01 9.994568217362447271e-01 9.986629387305131500e-01 9.995720387904054594e-01 1.607947146707220873e-02
2.249590944159641712e-02 6.827843471623148730e+01 3.058561417016368189e+00 1.189547327716455466e-01 9.689035182263656676e-01 8.431143201070355531e+00 1.000904635698090184e+00 9.998861920760948596e-01 1.000212706472283219e+00 9.943144316794071402e-01 1.003016561702047005e+00 7.115522991586439687e-03
2.252552621319159690e-02 6.839730946076522855e+01 3.080535840452039320e+00 1.182198087220288074e-01 9.752968315873258298e-01 9.476318965126610649e+00 1.001306951767863884e+00 9.993279081862066482e-01 1.003098700520391073e+00 9.964294467799514887e-01 9.995996884575909514e-01 2.755648121128582984e-02
2.253339931880348965e-02 6.848082313103432739e+01 3.088099481425835791e+00 1.176009612963446332e-01 9.773357938061179029e-01 9.843959691970047388e+00 1.001799838715850877e+00 1.004748915778533869e+00 9.994890903178282882e-01 1.001238292753342973e+00 1.006602587839051433e+00 4.984670472450594692e-02
2.247121561262924519e-02 6.856725536692424328e+01 3.050915266038605633e+00 1.174597406611650047e-01 9.747693017840902696e-01 7.912541452204440162e+00 1.003055080124946485e+00 1.001392127139405952e+00 1.006102974737461242e+00 1.001411348539340551e+00 1.004805240954982803e+00 4.092308516867445428e-02
2.248639913197444246e-02 6.845546043527441782e+01 3.062104586639005532e+00 1.183550929597247947e-01 9.738209427507732441e-01 8.428684013524769369e+00 1.004587084766750626e+00 1.004296084013248214e+00 1.002208804729454172e+00 9.998716393838279481e-01 1.005073104157422570e+00 1.587399799594036223e-02
2.253752161867778048e-02 6.837876548064279802e+01 3.044135072328947533e+00 1.183466217523726910e-01 9.733024641269493182e-01 7.545250524772152190e+00 1.003487485877660124e+00 1.003069708874767985e+00 9.993047523891998019e-01 9.996874520412847298e-01 1.000837566612819751e+00 3.465180861223146613e-02
2.243227171413125429e-02 6.800810732364789146e+01 3.030562474613021973e+00 1.188217394271260524e-01 9.713933332000708187e-01 7.264294277377347342e+00 9.993710495323941956e-01 9.984936883036892308e-01 1.004982637148342350e+00 1.002730291695528742e+00 9.962580790529858010e-01 4.599222176602747736e-02
2.255169990834479665e-02 6.846627278385444981e+01 3.048480906190694117e+00 1.186853006316476722e-01 9.721303341396115849e-01 7.904574308721031173e+00 1.000682192305626383e+00 1.001048242220822893e+00 1.002859246302423513e+00 9.991107003232341244e-01 1.001205843894148684e+00 1.051133701012773106e-02
2.245700222066559712e-02 6.863802179625442079e+01 3.059054164926664043e+00 1.181974296980911054e-01 9.744904178548353668e-01 8.708012910425530606e+00 9.986357146922449912e-01 1.000222788314626854e+00 1.002203590113829090e+00 9.967903543734520921e-01 1.001574135247782937e+00 1.531758804049750860e-03
2.252107233592440944e-02 6.856294066212383598e+01 3.070969436252266149e+00 1.187856452605318969e-01 9.706096742699736879e-01 9.004584244440952290e+00 1.001323579262165087e+00 9.978855756410556221e-01 1.003917014376743078e+00 9.950618479281991835e-01 1.000766031419759283e+00 6.460250125705314711e-04
2.263932965881996009e-02 6.873783036854817396e+01 3.058225909447698676e+00 1.183099569768047143e-01 9.681638364227734828e-01 8.418043466603691627e+00 9.997626173992709697e-01 9.987834372602767408e-01 1.002189071802204623e+00 9.982385394451407379e-01 1.006253103994886988e+00 1.550607292014764133e-02
2.259984299778196662e-02 6.859415539609106816e+01 3.043009122616206596e+00 1.176016848571386636e-01 9.723638278496202769e-01 7.992367687317563529e+00 9.982362099323363047e-01 9.966914360973115894e-01 1.002356861626890749e+00 9.956746681294618151e-01 1.001610456810329453e+00 4.449971523615074004e-02
2.248885498788625106e-02 6.827331114467335738e+01 3.047632724112965708e+00 1.189575680609619851e-01 9.696056573192092243e-01 7.952146436630822990e+00 9.996540444766408573e-01 1.000084033327656829e+00 1.002048137453751764e+00 9.973250529803762143e-01 1.000568454050983158e+00 1.864455428127516703e-02
2.258638760766249268e-02 6.857531986994094098e+01 3.064555769321085421e+00 1.184467803442635359e-01 9.727710564795348791e-01 9.055076635543162666e+00 9.986180624632838843e-01 9.974343363457387479e-01 1.002948025207474059e+00 9.969230930829493520e-01 9.988957026795663996e-01 1.375845507447423380e-03
