logz logzerr logvol nlive logl logwt insert_order
-2.397466071576724062e+04 2.120035620592019256e+02 -1.850000000000001088e-01 4.000000000000000000e+02 -2.383027097700920785e+04 -2.383644869129590006e+04 6.500000000000000222e-01
-2.383644869129590006e+04 1.904347466728140148e+02 -1.875000000000001110e-01 4.000000000000000000e+02 -2.376998200188272676e+04 -2.377616221616941766e+04 1.870000000000000107e+00
-2.377616221616941766e+04 1.449574495544721344e+02 -1.900000000000001132e-01 4.000000000000000000e+02 -2.376500293937545939e+04 -2.377118565366214898e+04 1.895000000000000018e+00
-2.377117877960991973e+04 1.471849188360091887e+02 -1.925000000000001155e-01 4.000000000000000000e+02 -2.359226314476322295e+04 -2.359844835904991487e+04 8.000000000000000444e-01
-2.359844835904991487e+04 6.440078095770982713e+01 -1.950000000000001177e-01 4.000000000000000000e+02 -2.334661964896864083e+04 -2.335280736325533144e+04 1.959999999999999964e+00
-2.335280736325533144e+04 1.645918605353490136e+02 -1.975000000000001199e-01 4.000000000000000000e+02 -2.325377646556674517e+04 -2.325996667985343811e+04 2.500000000000000000e-01
-2.325996667985343811e+04 9.521449335444584960e+01 -2.000000000000001221e-01 4.000000000000000000e+02 -2.319553175265012396e+04 -2.320172446693681559e+04 1.935000000000000053e+00
-2.320172446693681559e+04 4.552120266824400119e+01 -2.025000000000001243e-01 4.000000000000000000e+02 -2.318857459239318996e+04 -2.319476980667988028e+04 1.264999999999999902e+00
-2.319476885295675675e+04 4.694223469237953594e+01 -2.050000000000001266e-01 4.000000000000000000e+02 -2.317884833309315582e+04 -2.318504604737984846e+04 1.054999999999999938e+00
-2.318504598747993805e+04 4.619212234941329598e+01 -2.075000000000001288e-01 4.000000000000000000e+02 -2.313775066914015406e+04 -2.314395088342684539e+04 4.799999999999999822e-01
-2.314395088342684539e+04 2.158961076410412616e+01 -2.100000000000001310e-01 4.000000000000000000e+02 -2.312545840652691913e+04 -2.313166112081360916e+04 1.229999999999999982e+00
-2.313166111621503660e+04 2.482906126332362717e+01 -2.125000000000001332e-01 4.000000000000000000e+02 -2.295835852306750166e+04 -2.296456373735419402e+04 1.040000000000000036e+00
-2.296456373735419402e+04 9.445674417085314190e+01 -2.150000000000001354e-01 4.000000000000000000e+02 -2.293887789543157123e+04 -2.294508560971826228e+04 1.135000000000000009e+00
-2.294508560971478801e+04 5.010542002655629545e+01 -2.175000000000001377e-01 4.000000000000000000e+02 -2.292034572732388915e+04 -2.292655594161057888e+04 1.280000000000000027e+00
-2.292655594160161127e+04 1.375339956257647067e+01 -2.200000000000001399e-01 4.000000000000000000e+02 -2.281550225316497745e+04 -2.282171496745166951e+04 1.314999999999999947e+00
-2.282171496745166951e+04 5.173847460791977682e+01 -2.225000000000001421e-01 4.000000000000000000e+02 -2.280971020097930159e+04 -2.281592541526599234e+04 1.354999999999999982e+00
-2.281592236058439448e+04 3.129791441548154296e+01 -2.250000000000001443e-01 4.000000000000000000e+02 -2.272615457633709957e+04 -2.273237229062379265e+04 6.350000000000000089e-01
-2.273237229062379265e+04 2.347418419139745183e+01 -2.275000000000001465e-01 4.000000000000000000e+02 -2.264285601017177760e+04 -2.264907622445846937e+04 8.199999999999999512e-01
-2.264907622445846937e+04 4.657497068585917077e+01 -2.300000000000001488e-01 4.000000000000000000e+02 -2.247100641916403038e+04 -2.247722913345072084e+04 2.899999999999999800e-01
-2.247722913345072084e+04 8.094594745582399753e+01 -2.325000000000001510e-01 4.000000000000000000e+02 -2.233990448545149047e+04 -2.234612969973818326e+04 1.459999999999999964e+00
-2.234612969973818326e+04 1.136537987124639812e+02 -2.350000000000001532e-01 4.000000000000000000e+02 -2.227220218328252304e+04 -2.227842989756921452e+04 9.699999999999999734e-01
-2.227842989756921452e+04 1.104136323139109095e+02 -2.375000000000001554e-01 4.000000000000000000e+02 -2.224233096415934051e+04 -2.224856117844603068e+04 5.050000000000000044e-01
-2.224856117844603068e+04 1.279479407256958012e+01 -2.400000000000001577e-01 4.000000000000000000e+02 -2.220412247273739922e+04 -2.221035518702409172e+04 5.899999999999999689e-01
-2.221035518702409172e+04 2.266932115190715891e+01 -2.425000000000001599e-01 4.000000000000000000e+02 -2.187965796478368793e+04 -2.188589317907037912e+04 1.004999999999999893e+00
-2.188589317907037912e+04 8.946497591914852876e+01 -2.450000000000001621e-01 4.000000000000000000e+02 -2.154569413537719447e+04 -2.155193184966388435e+04 8.100000000000000533e-01
-2.155193184966388435e+04 2.130181461265280234e+02 -2.475000000000001643e-01 4.000000000000000000e+02 -2.151174301449355698e+04 -2.151798322878024919e+04 5.350000000000000311e-01
-2.151798322878024919e+04 1.551365774994709454e+02 -2.500000000000001665e-01 4.000000000000000000e+02 -2.149423987710379879e+04 -2.150048259139048969e+04 1.300000000000000044e-01
-2.150048259136539491e+04 1.048012960424029245e+02 -2.525000000000001688e-01 4.000000000000000000e+02 -2.146769004408808541e+04 -2.147393525837477500e+04 9.549999999999999600e-01
-2.147393525837477137e+04 1.125006473669054827e+02 -2.550000000000001710e-01 4.000000000000000000e+02 -2.143169977262421526e+04 -2.143794748691090717e+04 4.899999999999999911e-01
-2.143794748691090717e+04 3.324112338647504572e+01 -2.575000000000001732e-01 4.000000000000000000e+02 -2.121658093215336703e+04 -2.122283114644005764e+04 6.949999999999999512e-01
-2.122283114644005764e+04 1.235423329217927346e+02 -2.600000000000001754e-01 4.000000000000000000e+02 -2.120700043164089948e+04 -2.121325314592759241e+04 1.860000000000000098e+00
-2.121325307669474569e+04 6.162093812859607311e+01 -2.625000000000001776e-01 4.000000000000000000e+02 -2.117785150677945057e+04 -2.118410672106614220e+04 1.024999999999999911e+00
-2.118410672106614220e+04 1.407923905162893874e+01 -2.650000000000001799e-01 4.000000000000000000e+02 -2.113868714416824150e+04 -2.114494485845493182e+04 3.549999999999999822e-01
-2.114494485845493182e+04 1.448614587668731168e+01 -2.675000000000001821e-01 4.000000000000000000e+02 -2.093729999678803506e+04 -2.094356021107472770e+04 2.149999999999999967e-01
-2.094356021107472770e+04 1.041153867941093978e+02 -2.700000000000001843e-01 4.000000000000000000e+02 -2.091867391209040943e+04 -2.092493662637710077e+04 1.844999999999999973e+00
-2.092493662636893714e+04 8.126031308702781075e+01 -2.725000000000001865e-01 4.000000000000000000e+02 -2.079650231219198031e+04 -2.080276752647867033e+04 1.290000000000000036e+00
-2.080276752647867033e+04 1.138852820426897949e+02 -2.750000000000001887e-01 4.000000000000000000e+02 -2.064676722524435172e+04 -2.065303493953104407e+04 1.159999999999999920e+00
-2.065303493953104407e+04 1.568620914559657535e+02 -2.775000000000001910e-01 4.000000000000000000e+02 -2.056685403494311322e+04 -2.057312424922980426e+04 1.090000000000000080e+00
-2.057312424922980426e+04 9.478631330661904997e+01 -2.800000000000001932e-01 4.000000000000000000e+02 -2.054368070731035550e+04 -2.054995342159704524e+04 3.549999999999999822e-01
-2.054995342159695792e+04 1.024545065960523544e+02 -2.825000000000001954e-01 4.000000000000000000e+02 -2.038960288540309921e+04 -2.039587809968979127e+04 7.299999999999999822e-01
-2.039587809968979127e+04 1.549518682615906471e+02 -2.850000000000001976e-01 4.000000000000000000e+02 -2.030619384001463550e+04 -2.031247155430132625e+04 1.040000000000000036e+00
-2.031247155430132625e+04 9.062022081753437419e+01 -2.875000000000001998e-01 4.000000000000000000e+02 -2.016411773645421272e+04 -2.017039795074090580e+04 1.000000000000000056e-01
-2.017039795074090580e+04 5.279088240136534438e+01 -2.900000000000002021e-01 4.000000000000000000e+02 -2.005006886255948848e+04 -2.005635157684618025e+04 7.199999999999999734e-01
-2.005635157684618025e+04 9.412957204477882556e+01 -2.925000000000002043e-01 4.000000000000000000e+02 -2.002395859171502889e+04 -2.003024380600171935e+04 1.195000000000000062e+00
-2.003024380600171571e+04 5.266110265523677469e+01 -2.950000000000002065e-01 4.000000000000000000e+02 -1.995950121447113634e+04 -1.996578892875782913e+04 1.304999999999999938e+00
